,Julian1,Julian2,Julian3,max.hum1,max.hum2,max.hum3,max.temp1,max.temp2,max.temp3
1,-1.68339091852119,-1.68339091852119,-1.68301930173173,0.505597376828694,1.20235652952338,1.12095594459544,1.06933787638075,-0.0153524302146601,-1.36571809002018
2,-1.62072339616273,-1.62072339616273,-1.6203616160708,1.06758107821077,1.20235652952338,1.12095594459544,-0.632722411284111,-1.25122306249482,-0.291820104705166
3,-1.68444268672495,-1.68444268672495,-1.68407090484319,-0.0563863245533858,0.791989173198008,1.12095594459544,1.57995596268021,-0.368458325151849,-1.36571809002018
4,-1.5573096185901,-1.5573096185901,-1.55695779233272,1.06758107821077,-0.667094760403329,-1.13137375077198,-1.48375255511654,1.2205182020655,1.49800987081985
5,-1.42947489171336,-1.42947489171336,-1.43440479626688,1.06758107821077,1.20235652952338,1.12095594459544,0.899131847614263,0.867412307128311,0.24512888795234
6,-1.24125304917677,-1.24125304917677,-1.24095083319215,-0.531910994953607,-0.347920149928036,-0.700076575063325,-0.462516382517625,-0.368458325151849,-0.112837107152664
7,-1.23980586775977,-1.23980586775977,-1.23950387893405,-2.17463258360892,-2.26296781277979,-2.42526527789795,0.218307732548319,0.161200517253934,0.424111885504842
8,-1.24186701162716,-1.24186701162716,-1.24156469927104,0.808203985265198,0.746392800272966,0.402127318414351,0.388513761314805,0.337753464722528,0.24512888795234
9,-1.11534789962771,-1.11534789962771,-1.11506544652548,-0.964206149862899,-1.25984760842887,-1.2751394760082,0.0481017037818333,-0.368458325151849,-0.470803102257668
10,-1.17814698852589,-1.17814698852589,-1.17785467807459,-1.74233742869962,-1.396636727204,-1.65851474330478,2.09057404897967,1.92672999193988,1.14004387571485
11,-1.17871709335804,-1.17871709335804,-1.17842469341942,-1.2668127582994,-0.94067299795358,-1.17929565918405,-0.122104324984653,-0.0153524302146601,-0.291820104705166
12,-0.799773726125051,-0.799773726125051,-0.799540807575603,-1.39650130477219,-0.530305641628204,-0.556310849827106,-0.632722411284111,-0.191905377683254,0.0661458903998378
13,-0.7992036212929,-0.7992036212929,-0.798970792230774,-0.661599541426395,0.427218189797674,0.402127318414351,-0.122104324984653,0.514306412191123,0.782077880609846
14,-0.798940500843441,-0.798940500843441,-0.798707713082394,-1.00743566535383,-0.211131031152911,-0.220857490942596,-1.31354652635005,-0.721564220089037,-0.649786099810171
15,-0.73557130711311,-0.73557130711311,-0.73534846618845,-1.05066518084476,-1.0774621167287,-1.2751394760082,0.0481017037818333,0.337753464722528,0.603094883057344
16,-0.73684307700214,-0.73684307700214,-0.736620036452295,-0.834517603390111,-0.986269370878621,-0.316701307766742,2.09057404897967,1.75017704447128,1.85597586592486
17,-0.231819148692108,-0.231819148692108,-0.231675379947546,0.808203985265198,1.20235652952338,1.12095594459544,0.899131847614263,0.690859359659717,0.603094883057344
18,-0.357066484487542,-0.357066484487542,-0.35690305611527,-0.661599541426395,-0.484709268703162,-0.460467033002961,0.728925818847777,1.04396525459691,0.782077880609846
19,-0.357855858465907,-0.357855858465907,-0.357692306188416,-0.488681479462678,-0.211131031152911,-0.220857490942596,0.558719790081291,0.867412307128311,0.782077880609846
20,-0.292776362869109,-0.292776362869109,-0.29262302588799,-0.186074871026173,0.0168508334722977,1.12095594459544,0.218307732548319,-0.368458325151849,0.24512888795234
21,-0.294048132758139,-0.294048132758139,-0.293894596151836,-0.791288087899182,-0.758287506253412,0.929268310947152,1.40974993391372,-0.191905377683254,0.603094883057344
22,-0.231161334938474,-0.231161334938474,-0.231017669448591,1.02435156271984,1.20235652952338,1.12095594459544,-0.462516382517625,-0.0153524302146601,-0.828769097362673
23,-0.294486671050568,-0.294486671050568,-0.294333065608472,-0.35899293298989,-0.211131031152911,0.88134640253508,2.09057404897967,1.75017704447128,2.03495886347736
24,0.21229142305916,0.21229142305916,0.212365481350822,1.06758107821077,1.20235652952338,1.12095594459544,-1.48375255511654,-1.7808819049006,-1.36571809002018
25,0.0858161686779429,0.0858161686779429,0.085910079339317,-0.0563863245533858,-0.028745539452744,0.593814952062642,-0.122104324984653,-0.368458325151849,-0.828769097362673
